"id","code","name","profession_classifier_catalog_id/id"
"pc_00356","1222.2","Майстер з ремонту свердловин (капітального, підземного)","cat_1222_2"
"pc_00357","1222.2","Майстер з ремонту технологічного устаткування","cat_1222_2"
"pc_00358","1222.2","Майстер з ремонту транспорту","cat_1222_2"
"pc_00359","1222.2","Майстер з ремонту експедиційного устаткування та спорядження","cat_1222_2"
"pc_00360","1222.2","Майстер із складних робіт у бурінні (капітальному ремонті) свердловин","cat_1222_2"
"pc_00361","1222.2","Майстер з експлуатації та ремонту машин і механізмів","cat_1222_2"
"pc_00362","1222.2","Майстер з експлуатації устаткування газових об'єктів","cat_1222_2"
"pc_00363","1222.2","Майстер перетворювального комплексу","cat_1222_2"
"pc_00364","1222.2","Майстер виробництва","cat_1222_2"
"pc_00365","1222.2","Майстер виробничої дільниці","cat_1222_2"
"pc_00366","1222.2","Майстер виробничої лабораторії","cat_1222_2"
"pc_00367","1222.2","Майстер виробничої служби","cat_1222_2"
"pc_00368","1222.2","Майстер служби (промисловість)","cat_1222_2"
"pc_00369","1222.2","Майстер зміни","cat_1222_2"
"pc_00370","1222.2","Майстер дільниці","cat_1222_2"
"pc_00371","1222.2","Майстер цеху","cat_1222_2"
"pc_00372","1222.2","Начальник біржі (лісової, пиломатеріалів)","cat_1222_2"
"pc_00373","1222.2","Начальник бригади","cat_1222_2"
"pc_00374","1222.2","Начальник водоводу","cat_1222_2"
"pc_00375","1222.2","Начальник водосховища","cat_1222_2"
"pc_00376","1222.2","Начальник гідровузла","cat_1222_2"
"pc_00377","1222.2","Начальник групи (картографічної, знижувальних підстанцій, суден, тематичної, територіальної та ін.)","cat_1222_2"
"pc_00378","1222.2","Начальник диспетчерської (виробничо-диспетчерської) служби","cat_1222_2"
"pc_00379","1222.2","Начальник драги","cat_1222_2"
"pc_00380","1222.2","Начальник заплаву","cat_1222_2"
"pc_00381","1222.2","Начальник інструментального відділу","cat_1222_2"
"pc_00382","1222.2","Начальник комплексу (автоматизованого вантажного, апаратно-студійного, виробничого перевантажувального, технологічного, льотного забезпечення та ін.)","cat_1222_2"
